family,genus,searched.name,count,score
Fagaceae,Quercus,Quercus.lusitanica,100758,0.153155223
Lamiaceae,Stachys,Stachys.officinalis,101169,0.364640819
Lamiaceae,Stachys,Stachys.officinalis,101169,0.364640819
Scrophulariaceae,Verbascum,Verbascum.lychnitis,101180,0.495414286
Scrophulariaceae,Verbascum,Verbascum.lychnitis,101180,0.495414286
Plantaginaceae,Veronica,Veronica.officinalis,101292,0.514492505
Scrophulariaceae,Veronica,Veronica.officinalis,101292,0.514492505
Amaranthaceae,Atriplex,Atriplex.halimus,101507,0.500817734
Chenopodiaceae,Atriplex,Atriplex.halimus,101507,0.500817734
Ranunculaceae,Thalictrum,Thalictrum.aquilegiifolium,101838,0.670447448
Aspleniaceae,Athyrium,Athyrium.filix-femina,102168,0.364132995
Athyriaceae,Athyrium,Athyrium.filix-femina,102168,0.364132995
Dryopteridaceae,Athyrium,Athyrium.filix-femina,102168,0.364132995
Woodsiaceae,Athyrium,Athyrium.filix-femina,102168,0.364132995
Poaceae,Avena,Avena.sativa,102417,0.534499104
Poaceae,Avena,Avena.sativa,102417,0.534499104
Caryophyllaceae,Stellaria,Stellaria.graminea,102582,0.652263632
Rubiaceae,Rubia,Rubia.peregrina,102594,0.505771268
Asteraceae,Conyza,Erigeron.bonariensis,102764,0.222943506
Asteraceae,Conyza,Erigeron.bonariensis,102764,0.222943506
Asteraceae,Erigeron,Erigeron.bonariensis,102764,0.222943506
Asteraceae,Erigeron,Erigeron.bonariensis,102764,0.222943506
Compositae,Erigeron,Erigeron.bonariensis,102764,0.222943506
Asteraceae,Artemisia,Artemisia.verlotiorum,102777,0.474728699
Compositae,Artemisia,Artemisia.verlotiorum,102777,0.474728699
Rosaceae,Alchemilla,Alchemilla.xanthochlora,103062,0.379456433
Asteraceae,Tragopogon,Tragopogon.porrifolius,103230,0.644626121
Compositae,Tragopogon,Tragopogon.porrifolius,103230,0.644626121
Geraniaceae,Erodium,Erodium.moschatum,104233,0.59622817
Asteraceae,Tripleurospermum,Tripleurospermum.inodorum,104548,0.433168707
Asteraceae,Tripleurospermum,Tripleurospermum.inodorum,104548,0.433168707
Asteraceae,Pilosella,Pilosella.officinarum,104888,0.518733464
Asteraceae,Pilosella,Pilosella.officinarum,104888,0.518733464
Fagaceae,Quercus,Quercus.faginea,104898,0.359195655
Boraginaceae,Cynoglossum,Cynoglossum.officinale,104935,0.440493326
Malvaceae,Malva,Malva.trimestris,104993,0.545767504
Malvaceae,Malva,Malva.trimestris,104993,0.545767504
Asteraceae,Cirsium,Cirsium.oleraceum,105093,0.713450217
Compositae,Cirsium,Cirsium.oleraceum,105093,0.713450217
Euphorbiaceae,Euphorbia,Euphorbia.myrsinites,105569,0.509899818
Orchidaceae,Ophrys,Ophrys.apifera,105751,0.787081289
Orchidaceae,Ophrys,Ophrys.apifera,105751,0.787081289
Rubiaceae,Cruciata,Cruciata.laevipes,106040,0.77379574
Araceae,Lemna,Lemna.minor,106475,0.24218075
Lemnaceae,Lemna,Lemna.minor,106475,0.24218075
Asteraceae,Anthemis,Anthemis.arvensis,106481,0.334547468
Compositae,Anthemis,Anthemis.arvensis,106481,0.334547468
Ranunculaceae,Clematis,Clematis.flammula,106604,0.501363986
Salicaceae,Salix,Salix.aurita,107485,0.339848548
Araceae,Dracunculus,Dracunculus.vulgaris,107522,0.494526205
Amaryllidaceae,Allium,Allium.neapolitanum,107770,0.504067946
Liliaceae,Allium,Allium.neapolitanum,107770,0.504067946
Colchicaceae,Colchicum,Colchicum.autumnale,107796,0.427594852
Liliaceae,Colchicum,Colchicum.autumnale,107796,0.427594852
Polygonaceae,Rumex,Rumex.pulcher,107879,0.389855036
Iridaceae,Gladiolus,Gladiolus.italicus,107908,0.585431558
Rosaceae,Geum,Geum.rivale,108324,0.697074185
Resedaceae,Reseda,Reseda.lutea,109044,0.658288837
Poaceae,Phleum,Phleum.pratense,109085,0.418652583
Fabaceae,Bituminaria,Bituminaria.bituminosa,109520,0.66449287
Fabaceae,Bituminaria,Bituminaria.bituminosa,109520,0.66449287
Leguminosae,Bituminaria,Bituminaria.bituminosa,109520,0.66449287
Papilionaceae,Bituminaria,Bituminaria.bituminosa,109520,0.66449287
Asteraceae,Symphyotrichum,Symphyotrichum.lanceolatum,109604,0.446480599
Compositae,Symphyotrichum,Symphyotrichum.lanceolatum,109604,0.446480599
Asphodelaceae,Asphodelus,Asphodelus.ramosus,109680,0.457513419
Liliaceae,Asphodelus,Asphodelus.ramosus,109680,0.457513419
Xanthorrhoeaceae,Asphodelus,Asphodelus.ramosus,109680,0.457513419
Xanthorrhoeaceae,Asphodelus,Asphodelus.ramosus,109680,0.457513419
Asteraceae,Cynara,Cynara.cardunculus,109946,0.49479655
Compositae,Cynara,Cynara.cardunculus,109946,0.49479655
Apiaceae,Scandix,Scandix.pecten-veneris,110714,0.412070881
Asteraceae,Echinops,Echinops.ritro,110806,0.596309364
Compositae,Echinops,Echinops.ritro,110806,0.596309364
Plantaginaceae,Plantago,Plantago.subulata,110819,0.648307807
Compositae,Pilosella,Pilosella.officinarum,110847,0.497062293
Apiaceae,Ferula,Ferula.communis,110896,0.428915021
Asteraceae,Onopordum,Onopordum.acanthium,111732,0.647280386
Asteraceae,Onopordum,Onopordum.acanthium,111732,0.647280386
Compositae,Onopordum,Onopordum.acanthium,111732,0.647280386
Ericaceae,Vaccinium,Vaccinium.vitis-idaea,112269,0.615084095
Brassicaceae,Isatis,Isatis.tinctoria,112821,0.505671431
Fabaceae,Trifolium,Trifolium.dubium,113019,0.624382459
Leguminosae,Trifolium,Trifolium.dubium,113019,0.624382459
Rosaceae,Rosa,Rosa.agrestis,113190,0.307625473
Fabaceae,Lotus,Lotus.pedunculatus,113816,0.482300311
Leguminosae,Lotus,Lotus.pedunculatus,113816,0.482300311
Fabaceae,Coronilla,Securigera.varia,113916,0.361830586
Fabaceae,Coronilla,Securigera.varia,113916,0.361830586
Fabaceae,Securigera,Securigera.varia,113916,0.361830586
Leguminosae,Securigera,Securigera.varia,113916,0.361830586
Fagaceae,Quercus,Quercus.petraea,114012,0.35588037
Campanulaceae,Campanula,Campanula.patula,114373,0.684821247
Papaveraceae,Papaver,Papaver.dubium,114375,0.427438617
Asteraceae,Calendula,Calendula.arvensis,114648,0.454560497
Compositae,Calendula,Calendula.arvensis,114648,0.454560497
Asteraceae,Achillea,Achillea.distans,114852,0.636186166
Compositae,Achillea,Achillea.distans,114852,0.636186166
Rhamnaceae,Paliurus,Paliurus.spina-christi,115009,0.380716054
Apiaceae,Pimpinella,Pimpinella.major,115027,0.416734954
Asparagaceae,Polygonatum,Polygonatum.odoratum,115403,0.476483717
Asparagaceae,Polygonatum,Polygonatum.odoratum,115403,0.476483717
Fagaceae,Quercus,Quercus.petraea,115512,0.357836616
Asteraceae,Tripleurospermum,Tripleurospermum.inodorum,116411,0.40561096
Compositae,Tripleurospermum,Tripleurospermum.inodorum,116411,0.40561096
Cistaceae,Cistus,Cistus.ladanifer,116412,0.611935129
Scrophulariaceae,Verbascum,Verbascum.phlomoides,116603,0.344546797
Asparagaceae,Asparagus,Asparagus.acutifolius,117087,0.603493077
Liliaceae,Asparagus,Asparagus.acutifolius,117087,0.603493077
Poaceae,Secale,Secale.cereale,117506,0.584512415
Araceae,Arisarum,Arisarum.vulgare,117743,0.49158679
Asteraceae,Scorzoneroides,Scorzoneroides.autumnalis,118622,0.292631711
Asteraceae,Scorzoneroides,Scorzoneroides.autumnalis,118622,0.292631711
Compositae,Scorzoneroides,Scorzoneroides.autumnalis,118622,0.292631711
Poaceae,Brachypodium,Brachypodium.sylvaticum,118966,0.225966194
Geraniaceae,Geranium,Geranium.dissectum,119045,0.67419277
Lamiaceae,Mentha,Mentha.pulegium,119935,0.391839152
Ranunculaceae,Ranunculus,Ranunculus.lanuginosus,120099,0.384283629
Cucurbitaceae,Ecballium,Ecballium.elaterium,120535,0.768549062
Asteraceae,Cota,Cota.tinctoria,120745,0.553435457
Compositae,Cota,Cota.tinctoria,120745,0.553435457
Caprifoliaceae,Succisa,Succisa.pratensis,121364,0.530237258
Dipsacaceae,Succisa,Succisa.pratensis,121364,0.530237258
Plantaginaceae,Veronica,Veronica.serpyllifolia,121492,0.513831156
Scrophulariaceae,Veronica,Veronica.serpyllifolia,121492,0.513831156
Scrophulariaceae,Verbascum,Verbascum.sinuatum,121699,0.613169493
Cistaceae,Cistus,Cistus.monspeliensis,122154,0.551379829
Apiaceae,Oenanthe,Oenanthe.crocata,123219,0.576519164
Brassicaceae,Thlaspi,Thlaspi.arvense,123465,0.589747017
Clusiaceae,Hypericum,Hypericum.maculatum,123686,0.526573831
Hypericaceae,Hypericum,Hypericum.maculatum,123686,0.526573831
Primulaceae,Primula,Primula.elatior,123873,0.600902812
Asteraceae,Matricaria,Matricaria.discoidea,123883,0.689911388
Compositae,Matricaria,Matricaria.discoidea,123883,0.689911388
Poaceae,Lagurus,Lagurus.ovatus,123950,0.591582141
Ranunculaceae,Hepatica,Hepatica.nobilis,124257,0.651386099
Poaceae,Alopecurus,Alopecurus.pratensis,124413,0.432669663
Boraginaceae,Anchusa,Anchusa.officinalis,124744,0.632411945
Plantaginaceae,Veronica,Veronica.beccabunga,125429,0.432604279
Scrophulariaceae,Veronica,Veronica.beccabunga,125429,0.432604279
Caryophyllaceae,Dianthus,Dianthus.deltoides,126341,0.623672961
Lamiaceae,Mentha,Mentha.longifolia,126498,0.538869149
Capparaceae,Capparis,Capparis.spinosa,126514,0.485482517
Apiaceae,Ammi,Ammi.majus,126659,0.349308618
Poaceae,Sorghum,Sorghum.halepense,127962,0.417745059
Fabaceae,Lathyrus,Lathyrus.pratensis,127983,0.621206924
Leguminosae,Lathyrus,Lathyrus.pratensis,127983,0.621206924
Ranunculaceae,Trollius,Trollius.europaeus,128379,0.783116924
Lamiaceae,Lavandula,Lavandula.latifolia,128784,0.380447763
Rosaceae,Sanguisorba,Sanguisorba.officinalis,128786,0.642125127
Malvaceae,Althaea,Althaea.officinalis,131116,0.502123885
Brassicaceae,Arabidopsis,Arabidopsis.thaliana,131150,0.36775903
Solanaceae,Lycium,Lycium.barbarum,131301,0.415080366
Campanulaceae,Jasione,Jasione.montana,131993,0.475958434
Asteraceae,Crepis,Crepis.sancta,132555,0.31963755
Compositae,Crepis,Crepis.sancta,132555,0.31963755
Violaceae,Viola,Viola.arvensis,133019,0.603379124
Brassicaceae,Aurinia,Aurinia.saxatilis,133282,0.593498018
Fabaceae,Medicago,Medicago.polymorpha,133698,0.363583204
Leguminosae,Medicago,Medicago.polymorpha,133698,0.363583204
Papilionaceae,Medicago,Medicago.polymorpha,133698,0.363583204
Poaceae,Poa,Poa.trivialis,133892,0.378132952
Rhamnaceae,Frangula,Frangula.alnus,133951,0.252152475
Rhamnaceae,Frangula,Frangula.alnus,133951,0.252152475
Rhamnaceae,Frangula,Frangula.alnus,133951,0.252152475
Rhamnaceae,Frangula,Frangula.alnus,133951,0.252152475
Grossulariaceae,Ribes,Ribes.alpinum,134090,0.55697654
Orobanchaceae,Rhinanthus,Rhinanthus.alectorolophus,134550,0.664443907
Asteraceae,Urospermum,Urospermum.dalechampii,135102,0.686692996
Compositae,Urospermum,Urospermum.dalechampii,135102,0.686692996
Onagraceae,Epilobium,Epilobium.montanum,135289,0.495905496
Caprifoliaceae,Lonicera,Lonicera.etrusca,135670,0.51136837
Fabaceae,Amorpha,Amorpha.fruticosa,135791,0.401392643
Leguminosae,Amorpha,Amorpha.fruticosa,135791,0.401392643
Brassicaceae,Lepidium,Lepidium.didymum,135797,0.457290521
Brassicaceae,Lepidium,Lepidium.didymum,135797,0.457290521
Onagraceae,Epilobium,Epilobium.ciliatum,136819,0.397025373
Oxalidaceae,Oxalis,Oxalis.acetosella,137218,0.665002385
Asteraceae,Achillea,Achillea.ptarmica,137231,0.615754642
Compositae,Achillea,Achillea.ptarmica,137231,0.615754642
Boraginaceae,Myosotis,Myosotis.arvensis,137517,0.326117528
Rosaceae,Argentina,Argentina.anserina,137631,0.66480144
Rosaceae,Argentina,Argentina.anserina,137631,0.66480144
Plantaginaceae,Plantago,Plantago.media,137828,0.619528932
Lamiaceae,Teucrium,Teucrium.chamaedrys,137880,0.513680351
Poaceae,Echinochloa,Echinochloa.crus-galli,138537,0.464766014
Poaceae,Arundo,Arundo.donax,139707,0.386102206
Caryophyllaceae,Silene,Silene.flos-cuculi,140328,0.59769846
Poaceae,Bromus,Bromus.hordeaceus,140628,0.534651164
Orchidaceae,Dactylorhiza,Dactylorhiza.majalis,140778,0.538273767
Gentianaceae,Centaurium,Centaurium.erythraea,141427,0.589209274
Campanulaceae,Campanula,Campanula.rapunculus,141510,0.601211212
Iridaceae,Crocus,Crocus.vernus,141820,0.444717354
Iridaceae,Crocus,Crocus.vernus,141820,0.444717354
Malvaceae,Malva,Malva.parviflora,142234,0.32617967
Fabaceae,Coronilla,Coronilla.valentina,142310,0.436065206
Leguminosae,Coronilla,Coronilla.valentina,142310,0.436065206
Caryophyllaceae,Agrostemma,Agrostemma.githago,142319,0.661098195
Melanthiaceae,Veratrum,Veratrum.album,142926,0.568262698
Malvaceae,Malva,Malva.neglecta,143043,0.387201628
Caryophyllaceae,Cerastium,Cerastium.fontanum,143108,0.505787672
Plantaginaceae,Veronica,Veronica.arvensis,143490,0.50130868
Scrophulariaceae,Veronica,Veronica.arvensis,143490,0.50130868
Acanthaceae,Acanthus,Acanthus.spinosus,143707,0.558218421
Orchidaceae,Epipactis,Epipactis.helleborine,143999,0.546665182
Polygonaceae,Rumex,Rumex.patientia,144515,0.275903314
Caryophyllaceae,Cerastium,Cerastium.arvense,144528,0.500503323
Boraginaceae,Symphytum,Symphytum.tuberosum,144548,0.512528972
Asteraceae,Crepis,Crepis.biennis,144661,0.402714567
Amaryllidaceae,Allium,Allium.vineale,145188,0.318543175
Liliaceae,Allium,Allium.vineale,145188,0.318543175
Cistaceae,Helianthemum,Helianthemum.nummularium,145250,0.530913634
Fabaceae,Coronilla,Coronilla.varia,145512,0.560655405
Fabaceae,Coronilla,Coronilla.varia,145512,0.560655405
Lamiaceae,Stachys,Stachys.palustris,145942,0.638367093
Poaceae,Calamagrostis,Calamagrostis.epigejos,146633,0.438720943
Boraginaceae,Myosotis,Myosotis.scorpioides,146686,0.406756104
Asteraceae,Bidens,Bidens.frondosa,147034,0.538809319
Compositae,Bidens,Bidens.frondosa,147034,0.538809319
Oxalidaceae,Oxalis,Oxalis.dillenii,147760,0.342738595
Oxalidaceae,Oxalis,Oxalis.dillenii,147760,0.342738595
Oxalidaceae,Oxalis,Oxalis.dillenii,147760,0.342738595
Oxalidaceae,Oxalis,Oxalis.dillenii,147760,0.342738595
Brassicaceae,Cardamine,Cardamine.hirsuta,147932,0.375844889
Asteraceae,Crepis,Crepis.vesicaria,148444,0.2850701
Compositae,Crepis,Crepis.vesicaria,148444,0.2850701
Gentianaceae,Gentiana,Gentiana.lutea,149687,0.776280722
Caryophyllaceae,Dianthus,Dianthus.carthusianorum,150974,0.598642255
Brassicaceae,Berteroa,Berteroa.incana,151758,0.622591462
Dioscoreaceae,Dioscorea,Dioscorea.communis,155292,0.538921645
Dioscoreaceae,Dioscorea,Dioscorea.communis,155292,0.538921645
Asteraceae,Silybum,Silybum.marianum,155549,0.601769915
Compositae,Silybum,Silybum.marianum,155549,0.601769915
Poaceae,Poa,Poa.pratensis,156260,0.413040248
Lamiaceae,Mentha,Mentha.arvensis,158652,0.427504671
Fabaceae,Anthyllis,Anthyllis.vulneraria,158856,0.746196366
Leguminosae,Anthyllis,Anthyllis.vulneraria,158856,0.746196366
Asteraceae,Chamaemelum,Chamaemelum.nobile,160117,0.293462673
Compositae,Chamaemelum,Chamaemelum.nobile,160117,0.293462673
Asteraceae,Tragopogon,Tragopogon.dubius,160846,0.550087977
Compositae,Tragopogon,Tragopogon.dubius,160846,0.550087977
Polygonaceae,Fallopia,Fallopia.convolvulus,161204,0.40362503
Polygonaceae,Fallopia,Fallopia.convolvulus,161204,0.40362503
Brassicaceae,Eruca,Eruca.vesicaria,161206,0.379546781
Lamiaceae,Lamium,Lamium.amplexicaule,162029,0.645883181
Typhaceae,Typha,Typha.latifolia,162227,0.283972531
Asteraceae,Xanthium,Xanthium.strumarium,162895,0.559970854
Compositae,Xanthium,Xanthium.strumarium,162895,0.559970854
Asteraceae,Rudbeckia,Rudbeckia.laciniata,163449,0.567779139
Compositae,Rudbeckia,Rudbeckia.laciniata,163449,0.567779139
Lamiaceae,Ballota,Ballota.nigra,165044,0.610800469
Asteraceae,Galinsoga,Galinsoga.parviflora,165239,0.505970889
Compositae,Galinsoga,Galinsoga.parviflora,165239,0.505970889
Asteraceae,Hypochaeris,Hypochaeris.glabra,166112,0.260492941
Compositae,Hypochaeris,Hypochaeris.glabra,166112,0.260492941
Lamiaceae,Leonurus,Leonurus.cardiaca,166833,0.662091796
Lamiaceae,Leonurus,Leonurus.cardiaca,166833,0.662091796
Caprifoliaceae,Scabiosa,Scabiosa.columbaria,167193,0.352376928
Dipsacaceae,Scabiosa,Scabiosa.columbaria,167193,0.352376928
Geraniaceae,Geranium,Geranium.rotundifolium,167852,0.458749491
Asteraceae,Leontodon,Leontodon.hispidus,168202,0.243861952
Compositae,Leontodon,Leontodon.hispidus,168202,0.243861952
Betulaceae,Alnus,Alnus.incana,169294,0.366726685
Liliaceae,Smilax,Smilax.aspera,170842,0.615561171
Smilacaceae,Smilax,Smilax.aspera,170842,0.615561171
Brassicaceae,Diplotaxis,Diplotaxis.tenuifolia,170885,0.500578461
Asteraceae,Sonchus,Sonchus.arvensis,171181,0.406484169
Compositae,Sonchus,Sonchus.arvensis,171181,0.406484169
Asteraceae,Helichrysum,Helichrysum.stoechas,172271,0.422750002
Compositae,Helichrysum,Helichrysum.stoechas,172271,0.422750002
Fabaceae,Pisum,Pisum.sativum,172742,0.608693387
Fabaceae,Pisum,Pisum.sativum,172742,0.608693387
Leguminosae,Pisum,Pisum.sativum,172742,0.608693387
Papilionaceae,Pisum,Pisum.sativum,172742,0.608693387
Lamiaceae,Salvia,Salvia.verbenaca,173838,0.523389083
Lamiaceae,Salvia,Salvia.verbenaca,173838,0.523389083
Lamiaceae,Clinopodium,Clinopodium.vulgare,174360,0.666583407
Lamiaceae,Clinopodium,Clinopodium.vulgare,174360,0.666583407
Campanulaceae,Campanula,Campanula.rapunculoides,175060,0.558768231
Apiaceae,Torilis,Torilis.arvensis,175395,0.438793377
Scrophulariaceae,Verbascum,Verbascum.pulverulentum,175568,0.510608162
Oxalidaceae,Oxalis,Oxalis.pes-caprae,176576,0.695921132
Violaceae,Viola,Viola.riviniana,176597,0.419499019
Plantaginaceae,Veronica,Veronica.hederifolia,176683,0.455029318
Scrophulariaceae,Veronica,Veronica.hederifolia,176683,0.455029318
Asteraceae,Glebionis,Glebionis.segetum,177087,0.494588411
Compositae,Glebionis,Glebionis.segetum,177087,0.494588411
Crassulaceae,Sedum,Sedum.sediforme,177863,0.411847108
Crassulaceae,Sedum,Sedum.sediforme,177863,0.411847108
Asteraceae,Solidago,Solidago.virgaurea,177972,0.549156181
Compositae,Solidago,Solidago.virgaurea,177972,0.549156181
Apiaceae,Anthriscus,Anthriscus.cerefolium,178386,0.461316638
Lamiaceae,Marrubium,Marrubium.vulgare,179813,0.481027253
Plantaginaceae,Veronica,Veronica.spicata,179993,0.522073428
Scrophulariaceae,Veronica,Veronica.spicata,179993,0.522073428
Fumariaceae,Fumaria,Fumaria.officinalis,181500,0.488355081
Papaveraceae,Fumaria,Fumaria.officinalis,181500,0.488355081
Fabaceae,Onobrychis,Onobrychis.viciifolia,183991,0.587461061
Leguminosae,Onobrychis,Onobrychis.viciifolia,183991,0.587461061
Asparagaceae,Asparagus,Asparagus.officinalis,185558,0.391904935
Liliaceae,Asparagus,Asparagus.officinalis,185558,0.391904935
Crassulaceae,Sedum,Sedum.acre,186524,0.589980048
Equisetaceae,Equisetum,Equisetum.hyemale,187032,0.52896822
Polygonaceae,Bistorta,Bistorta.officinalis,188122,0.642103197
Polygonaceae,Bistorta,Bistorta.officinalis,188122,0.642103197
Asteraceae,Centaurea,Centaurea.scabiosa,188291,0.532500252
Compositae,Centaurea,Centaurea.scabiosa,188291,0.532500252
Ranunculaceae,Helleborus,Helleborus.viridis,190958,0.583975276
Juncaceae,Juncus,Juncus.effusus,191081,0.333648474
Fabaceae,Melilotus,Melilotus.albus,191222,0.67231529
Leguminosae,Melilotus,Melilotus.albus,191222,0.67231529
Asteraceae,Bellis,Bellis.sylvestris,193110,0.335035757
Compositae,Bellis,Bellis.sylvestris,193110,0.335035757
Asteraceae,Centaurea,Centaurea.nigra,194215,0.498328181
Compositae,Centaurea,Centaurea.nigra,194215,0.498328181
Campanulaceae,Campanula,Campanula.rotundifolia,194952,0.520676721
Dryopteridaceae,Dryopteris,Dryopteris.filix-mas,195365,0.383170607
Cupressaceae,Juniperus,Juniperus.oxycedrus,195487,0.579493232
Lamiaceae,Lamium,Lamium.album,195762,0.619982737
Apiaceae,Anethum,Anethum.graveolens,196228,0.444934304
Apiaceae,Anethum,Anethum.graveolens,196228,0.444934304
Geraniaceae,Geranium,Geranium.pyrenaicum,196595,0.56689872
Asteraceae,Sonchus,Sonchus.tenerrimus,196696,0.348985451
Compositae,Sonchus,Sonchus.tenerrimus,196696,0.348985451
Apiaceae,Astrantia,Astrantia.major,197939,0.745433492
Rosaceae,Alchemilla,Alchemilla.mollis,198431,0.573845357
Lamiaceae,Stachys,Stachys.sylvatica,198755,0.663141425
Polygonaceae,Persicaria,Persicaria.lapathifolia,198997,0.420039336
Polygonaceae,Persicaria,Persicaria.lapathifolia,198997,0.420039336
Poaceae,Holcus,Holcus.lanatus,199655,0.491592993
Aceraceae,Acer,Acer.tataricum,200845,0.438863408
Sapindaceae,Acer,Acer.tataricum,200845,0.438863408
Asteraceae,Bellis,Bellis.annua,200955,0.560333762
Compositae,Bellis,Bellis.annua,200955,0.560333762
Fabaceae,Vicia,Vicia.sepium,202302,0.653114199
Leguminosae,Vicia,Vicia.sepium,202302,0.653114199
Geraniaceae,Geranium,Geranium.purpureum,204451,0.574303772
Asteraceae,Glebionis,Glebionis.coronaria,204763,0.548141279
Asteraceae,Glebionis,Glebionis.coronaria,204763,0.548141279
Compositae,Glebionis,Glebionis.coronaria,204763,0.548141279
Brassicaceae,Sisymbrium,Sisymbrium.officinale,206550,0.524004477
Caryophyllaceae,Cerastium,Cerastium.glomeratum,206757,0.519933339
Fagaceae,Quercus,Quercus.coccifera,207516,0.506317205
Fagaceae,Quercus,Quercus.coccifera,207516,0.506317205
Linaceae,Linum,Linum.usitatissimum,209199,0.471119242
Fabaceae,Ulex,Ulex.europaeus,210155,0.583784497
Leguminosae,Ulex,Ulex.europaeus,210155,0.583784497
Boraginaceae,Echium,Echium.plantagineum,210630,0.546408209
Amaryllidaceae,Allium,Allium.schoenoprasum,210737,0.514456811
Liliaceae,Allium,Allium.schoenoprasum,210737,0.514456811
Asteraceae,Artemisia,Artemisia.absinthium,210950,0.560276964
Compositae,Artemisia,Artemisia.absinthium,210950,0.560276964
Geraniaceae,Geranium,Geranium.pusillum,211321,0.452995285
Balsaminaceae,Impatiens,Impatiens.parviflora,211409,0.764051519
Oleaceae,Phillyrea,Phillyrea.latifolia,212191,0.359556999
Oleaceae,Phillyrea,Phillyrea.latifolia,212191,0.359556999
Lamiaceae,Phlomis,Phlomis.fruticosa,212244,0.685317382
Dennstaedtiaceae,Pteridium,Pteridium.aquilinum,214051,0.477816023
Hypolepidaceae,Pteridium,Pteridium.aquilinum,214051,0.477816023
Caprifoliaceae,Valerianella,Valerianella.locusta,214141,0.560509218
Caprifoliaceae,Valerianella,Valerianella.locusta,214141,0.560509218
Campanulaceae,Campanula,Campanula.glomerata,216507,0.746177069
Urticaceae,Urtica,Urtica.urens,217096,0.594612171
Asteraceae,Jacobaea,Jacobaea.erucifolia,218351,0.393682307
Asteraceae,Jacobaea,Jacobaea.erucifolia,218351,0.393682307
Crassulaceae,Umbilicus,Umbilicus.rupestris,218622,0.508434358
Crassulaceae,Umbilicus,Umbilicus.rupestris,218622,0.508434358
Asparagaceae,Muscari,Muscari.botryoides,218633,0.517097215
Liliaceae,Muscari,Muscari.botryoides,218633,0.517097215
Verbenaceae,Verbena,Verbena.officinalis,220093,0.526590259
Rosaceae,Sorbus,Sorbus.intermedia,220897,0.533307029
Grossulariaceae,Ribes,Ribes.nigrum,221196,0.499532862
Polygonaceae,Rumex,Rumex.acetosella,222760,0.460501425
Fabaceae,Trifolium,Trifolium.incarnatum,224845,0.789853866
Leguminosae,Trifolium,Trifolium.incarnatum,224845,0.789853866
Primulaceae,Lysimachia,Lysimachia.vulgaris,227018,0.661344986
Brassicaceae,Diplotaxis,Diplotaxis.erucoides,228175,0.510557743
Brassicaceae,Brassica,Brassica.rapa,228289,0.320445401
Cistaceae,Cistus,Cistus.albidus,229856,0.682078283
Malvaceae,Malva,Malva.moschata,230083,0.491895052
Fabaceae,Medicago,Medicago.lupulina,230481,0.476829427
Leguminosae,Medicago,Medicago.lupulina,230481,0.476829427
Papilionaceae,Medicago,Medicago.lupulina,230481,0.476829427
Brassicaceae,Barbarea,Barbarea.vulgaris,231704,0.469953159
Brassicaceae,Barbarea,Barbarea.vulgaris,231704,0.469953159
Lamiaceae,Salvia,Salvia.nemorosa,232339,0.342332318
Lamiaceae,Salvia,Salvia.nemorosa,232339,0.342332318
Cistaceae,Cistus,Cistus.salviifolius,233093,0.646287455
Crassulaceae,Sedum,Sedum.rupestre,233653,0.45355264
Crassulaceae,Sedum,Sedum.rupestre,233653,0.45355264
Ranunculaceae,Caltha,Caltha.palustris,233849,0.741883144
Geraniaceae,Geranium,Geranium.pratense,234877,0.635442978
Rosaceae,Agrimonia,Agrimonia.eupatoria,234983,0.623039307
Apiaceae,Pastinaca,Pastinaca.sativa,235346,0.535248206
Amaryllidaceae,Allium,Allium.ampeloprasum,236272,0.369823036
Liliaceae,Allium,Allium.ampeloprasum,236272,0.369823036
Fabaceae,Laburnum,Laburnum.anagyroides,237121,0.539511273
Fabaceae,Laburnum,Laburnum.anagyroides,237121,0.539511273
Leguminosae,Laburnum,Laburnum.anagyroides,237121,0.539511273
Asteraceae,Senecio,Senecio.inaequidens,239070,0.532084133
Compositae,Senecio,Senecio.inaequidens,239070,0.532084133
Asteraceae,Helminthotheca,Helminthotheca.echioides,239989,0.406705686
Asteraceae,Helminthotheca,Helminthotheca.echioides,239989,0.406705686
Compositae,Helminthotheca,Helminthotheca.echioides,239989,0.406705686
Onagraceae,Epilobium,Epilobium.parviflorum,240449,0.439279198
Asteraceae,Tragopogon,Tragopogon.pratensis,240935,0.585844146
Compositae,Tragopogon,Tragopogon.pratensis,240935,0.585844146
Poaceae,Lolium,Lolium.perenne,241308,0.324660201
Asparagaceae,Ruscus,Ruscus.aculeatus,241322,0.739460454
Liliaceae,Ruscus,Ruscus.aculeatus,241322,0.739460454
Fabaceae,Vicia,Vicia.sativa,242783,0.46306397
Leguminosae,Vicia,Vicia.sativa,242783,0.46306397
Papilionaceae,Vicia,Vicia.sativa,242783,0.46306397
Asteraceae,Jacobaea,Jacobaea.vulgaris,245319,0.398494456
Asteraceae,Jacobaea,Jacobaea.vulgaris,245319,0.398494456
Asteraceae,Jacobaea,Jacobaea.vulgaris,245319,0.398494456
Compositae,Jacobaea,Jacobaea.vulgaris,245319,0.398494456
Scrophulariaceae,Verbascum,Verbascum.nigrum,248329,0.68217601
Ericaceae,Vaccinium,Vaccinium.myrtillus,250988,0.60042019
Asteraceae,Leucanthemum,Leucanthemum.vulgare,251834,0.436234478
Boraginaceae,Myosotis,Myosotis.sylvatica,256055,0.36785419
